"","storm_id","pollutant","roof","p_mg_m2"
"711",24,"as","eco",0.00612824968770836
"712",24,"b","con",0.00252732932820602
"713",24,"b","eco",0.00462803839673212
"714",24,"ba","con",0.0439062211544129
"715",24,"ba","eco",0.117493499601831
"716",24,"cd","con",6.98971754723142e-05
"717",24,"cd","eco",3.48666796871432e-05
"718",24,"co","con",3.24792900084548e-05
"719",24,"co","eco",0.000667278857402604
"720",24,"cr","con",0
"721",24,"cr","eco",0.00153860195246994
"722",24,"cu","con",0
"723",24,"cu","eco",0
"724",24,"fe","con",0.0488453962520631
"725",24,"fe","eco",0.17849599293593
"726",24,"mg","con",0.140055344900796
"727",24,"mg","eco",6.91644485162747
"728",24,"mn","con",0
"729",24,"mn","eco",0
"730",24,"mo","con",8.76825972762206e-05
"731",24,"mo","eco",0.00110183780675967
"732",24,"na","con",0.0669234985228735
"733",24,"na","eco",15.5999232695037
"734",24,"ni","con",0
"735",24,"ni","eco",0
"736",24,"no3","con",0.137933491791956
"737",24,"no3","eco",1.05523507561213
"738",24,"pb","con",0
"739",24,"pb","eco",0
"740",24,"po4","con",0.0312931976812419
"741",24,"po4","eco",1.13590919073237
"742",24,"sr","con",0.00676260440538979
"743",24,"sr","eco",0.399017435810071
"744",24,"ti","con",0
"745",24,"ti","eco",0.0166820579638073
"746",24,"v","con",0
"747",24,"v","eco",0.0220292944980875
"748",24,"zn","con",0.122956568758692
"749",24,"zn","eco",0.265217835368974
"750",25,"al","con",0
"751",25,"al","eco",0.317666758565003
"752",25,"as","con",0
"753",25,"as","eco",0.011690757795057
"754",25,"b","con",0
"755",25,"b","eco",0.0869667550031534
"756",25,"ba","con",0.0951339237734516
"757",25,"ba","eco",0.250559029413651
"758",25,"cd","con",0.000438898387270073
"759",25,"cd","eco",0
"760",25,"co","con",0
"761",25,"co","eco",0.00206966119619551
"762",25,"cr","con",0
"763",25,"cr","eco",0
"764",25,"cu","con",0
"765",25,"cu","eco",0
"766",25,"fe","con",0
"767",25,"fe","eco",0.502375610139984
"768",25,"mg","con",0
"769",25,"mg","eco",14.1991340728016
"770",25,"mn","con",0
"771",25,"mn","eco",0
"772",25,"mo","con",0
"773",25,"mo","eco",0.00125384306797784
"774",25,"na","con",0
"775",25,"na","eco",30.4291522753625
"776",25,"ni","con",0
"777",25,"ni","eco",0
"778",25,"no3","con",0
"779",25,"no3","eco",0
"780",25,"pb","con",0
"781",25,"pb","eco",0
"782",25,"po4","con",0
"783",25,"po4","eco",1.7720820038873
"784",25,"sr","con",0
"785",25,"sr","eco",0.959443279919403
"786",25,"ti","con",0
"787",25,"ti","eco",0
"788",25,"v","con",0
"789",25,"v","eco",0.0584586269591916
"790",25,"zn","con",0.193912367257887
"791",25,"zn","eco",0.264342927239174
"792",26,"al","con",0
"793",26,"al","eco",0.194618297386363
"794",26,"as","con",0
"795",26,"as","eco",0.00426358986045669
"796",26,"b","con",0
"797",26,"b","eco",0.0794489006541192
"798",26,"ba","con",0
"799",26,"ba","eco",0.103264313678559
"800",26,"cd","con",0
"801",26,"cd","eco",7.71981286148965e-05
"802",26,"co","con",0
"803",26,"co","eco",0.000458836202683957
"804",26,"cr","con",0
"805",26,"cr","eco",0
"806",26,"cu","con",0
"807",26,"cu","eco",0
"808",26,"fe","con",0
"809",26,"fe","eco",0.151292229294645
"810",26,"mg","con",0
"811",26,"mg","eco",6.29721635657484
"812",26,"mn","con",0
"813",26,"mn","eco",0
"814",26,"mo","con",0
"815",26,"mo","eco",0.000585995232276985
"816",26,"na","con",0.592629665513834
"817",26,"na","eco",11.5894647365488
"818",26,"ni","con",0
"819",26,"ni","eco",0
"820",26,"pb","con",0
"821",26,"pb","eco",0
"822",26,"sr","con",0
"823",26,"sr","eco",0.451032153199027
"824",26,"ti","con",0
"825",26,"ti","eco",0.00380192422918198
"826",26,"v","con",0
"827",26,"v","eco",0.0213330377515738
"828",26,"zn","con",0
"829",26,"zn","eco",0.0459183948869708
"830",27,"al","con",0
"831",27,"al","eco",0.121715870716859
"832",27,"as","con",0.00122496756696922
"833",27,"as","eco",0.00347230566112258
"834",27,"b","con",0
"835",27,"b","eco",0.0434378031894345
"836",27,"ba","con",0.206835473070827
"837",27,"ba","eco",0.0850829900393273
"838",27,"cd","con",0.000306534855723486
"839",27,"cd","eco",9.38056165244811e-05
"840",27,"co","con",0.000846398300684114
"841",27,"co","eco",0.000316083521492801
"842",27,"cr","con",0.000406100873313313
"843",27,"cr","eco",0
"844",27,"cu","con",0
"845",27,"cu","eco",0
"846",27,"fe","con",0.06419370286945
"847",27,"fe","eco",0.119239183713748
"848",27,"mg","con",3.1748862545042
"849",27,"mg","eco",5.80307181770261
"850",27,"mn","con",0.0195068139303417
"851",27,"mn","eco",0.000713523661742431
"852",27,"mo","con",0.000741665063492227
"853",27,"mo","eco",0.000926504747554541
"854",27,"na","con",9.77503269687111
"855",27,"na","eco",9.42337905157952
"856",27,"ni","con",0
"857",27,"ni","eco",0
"858",27,"no3","con",7.08461849919301
"859",27,"pb","con",0
"860",27,"pb","eco",0
"861",27,"po4","con",0.313018434693516
"862",27,"sr","con",0.0451160055478747
"863",27,"sr","eco",0.438416089296197
"864",27,"ti","con",0
"865",27,"ti","eco",0.00162614352959043
"866",27,"v","con",0.00111583051493187
"867",27,"v","eco",0.0185298741856128
"868",27,"zn","con",0.81113346257203
"869",27,"zn","eco",0.0664802743495656
"870",28,"al","eco",0.00856902165887654
"871",28,"as","eco",0.000620707829382715
"872",28,"b","eco",0.00219876821301674
"873",28,"ba","eco",0.0166653230925469
"874",28,"cd","eco",0
"875",28,"co","eco",0.000156097143199311
"876",28,"cr","eco",0.000267908003811145
"877",28,"cu","eco",0
"878",28,"fe","eco",0.0339929678160307
"879",28,"mg","eco",0.986325438733472
"880",28,"mn","eco",0
"881",28,"mo","eco",0.0005732006428128
"882",28,"na","eco",2.09814444220939
"883",28,"ni","eco",0
"884",28,"pb","eco",0
"885",28,"sr","eco",0.0727727258580856
"886",28,"ti","eco",0.00113432100522232
"887",28,"v","eco",0.00378192711243426
"888",28,"zn","eco",0
"889",29,"al","con",0.0133443652082138
"890",29,"as","con",0.000160071368278486
"891",29,"b","con",0.00252239693650224
"892",29,"ba","con",0.0367670894756248
"893",29,"cd","con",0
"894",29,"co","con",0
"895",29,"cr","con",0
"896",29,"cu","con",0
"897",29,"fe","con",0
"898",29,"mg","con",0.113258052861806
"899",29,"mn","con",0
"900",29,"mo","con",0.000155044917287159
"901",29,"na","con",0.487438055678164
"902",29,"ni","con",0
"903",29,"pb","con",0
"904",29,"sr","con",0.00247754995178841
"905",29,"ti","con",0
"906",29,"v","con",1.98833242216605e-05
"907",29,"zn","con",0.0225264985571487
"908",30,"al","con",0
"909",30,"al","eco",0.785795957820609
"910",30,"as","con",0
"911",30,"as","eco",0.0232669465688533
"912",30,"b","con",0
"913",30,"b","eco",0
"914",30,"ba","con",0.267908971454378
"915",30,"ba","eco",0.457797487318807
"916",30,"cd","con",0
"917",30,"cd","eco",0
"918",30,"co","con",0.00081211130318795
"919",30,"co","eco",0.00317726039870059
"920",30,"cr","con",0
"921",30,"cr","eco",0.00949757670569384
"922",30,"cu","con",0
"923",30,"cu","eco",0
"924",30,"fe","con",0
"925",30,"fe","eco",0.900405071606671
"926",30,"mg","con",1.42354021626231
"927",30,"mg","eco",28.1846734878137
"928",30,"mn","con",0
"929",30,"mn","eco",0
"930",30,"mo","con",0
"931",30,"mo","eco",0.00556468986265442
"932",30,"na","con",10.3452038471635
"933",30,"na","eco",58.3423838103274
"934",30,"ni","con",0
"935",30,"ni","eco",0
"936",30,"no3","con",0
"937",30,"no3","eco",0
"938",30,"pb","con",0
"939",30,"pb","eco",0
"940",30,"po4","con",0.407081713152185
"941",30,"po4","eco",4.02260517542646
"942",30,"sr","con",0.0443709685348698
"943",30,"sr","eco",1.87833659369905
"944",30,"ti","con",0
"945",30,"ti","eco",0
"946",30,"v","con",0
"947",30,"v","eco",0.103555489196471
"948",30,"zn","con",0.297351308041945
"949",30,"zn","eco",0
"950",31,"al","con",0
"951",31,"al","eco",0.280212130883989
"952",31,"as","con",0.000210962983347615
"953",31,"as","eco",0.00315006376392113
"954",31,"b","con",0
"955",31,"b","eco",0.0371566521296691
"956",31,"ba","con",0.0661583728601915
"957",31,"ba","eco",0.0918786098477926
"958",31,"cd","con",0
"959",31,"cd","eco",0
"960",31,"co","con",0.0316941322059613
"961",31,"co","eco",0.0105787143582786
"962",31,"cr","con",0.000986917720855516
"963",31,"cr","eco",0
"964",31,"cu","con",0
"965",31,"cu","eco",0
"966",31,"fe","con",0.00393171647876476
"967",31,"fe","eco",0.0964641986565511
"968",31,"mg","con",0.146781696977423
"969",31,"mg","eco",5.95248490427917
"970",31,"mn","con",0.00352128807015968
"971",31,"mn","eco",0.00248428490783054
"972",31,"mo","con",0.000132530157434116
"973",31,"mo","eco",0.000536121934824058
"974",31,"na","con",0.156993105214956
"975",31,"na","eco",7.14435038321575
"976",31,"ni","con",0
"977",31,"ni","eco",0
"978",31,"pb","con",0
"979",31,"pb","eco",0
"980",31,"sr","con",0.0101719797878243
"981",31,"sr","eco",0.420663845010785
"982",31,"ti","con",0
"983",31,"ti","eco",0.00914852018419185
"984",31,"v","con",0.000409124725878347
"985",31,"v","eco",0.0164929845290031
"986",31,"zn","con",0.165926372734078
"987",31,"zn","eco",0
"988",32,"al","eco",0.0423898493324339
"989",32,"as","eco",0.00232197419784245
"990",32,"b","eco",0.0113830764470527
"991",32,"ba","eco",0.0472041422446666
"992",32,"cd","eco",0
"993",32,"co","eco",0.0122244942872149
"994",32,"cr","eco",0
"995",32,"cu","eco",0
"996",32,"fe","eco",0.0541388188163083
"997",32,"mg","eco",3.245571967745
"998",32,"mn","eco",0.000683285371928399
"999",32,"mo","eco",0.000148156154277696
"1000",32,"na","eco",3.97802673274413
"1001",32,"ni","eco",0
"1002",32,"pb","eco",0
"1003",32,"sr","eco",0.19977440855016
"1004",32,"ti","eco",0
"1005",32,"v","eco",0.00946569432683647
"1006",32,"zn","eco",0.00015344045050282
"1007",33,"al","con",0
"1008",33,"al","eco",0.0360101755774301
"1009",33,"as","con",0.000116404691301811
"1010",33,"as","eco",0.00201003236607215
"1011",33,"b","con",0
"1012",33,"b","eco",0.00553416876505515
"1013",33,"ba","con",0.0542389381973821
"1014",33,"ba","eco",0.045723787164959
"1015",33,"cd","con",0
"1016",33,"cd","eco",8.59117019630883e-06
"1017",33,"co","con",0.000820211850018499
"1018",33,"co","eco",0.000969274383615919
"1019",33,"cr","con",4.1897456075724e-05
"1020",33,"cr","eco",0.0015687046153692
"1021",33,"cu","con",0
"1022",33,"cu","eco",0
"1023",33,"fe","con",0.00723564003281648
"1024",33,"fe","eco",0.0558459480523576
"1025",33,"mg","con",0.288917244435069
"1026",33,"mg","eco",2.68592175908032
"1027",33,"mn","con",0
"1028",33,"mn","eco",0.000605470888390039
"1029",33,"mo","con",0.000441988349955627
"1030",33,"mo","eco",0.000278663574733772
"1031",33,"na","con",1.75824897673298
"1032",33,"na","eco",3.86100791297139
"1033",33,"ni","con",0
"1034",33,"ni","eco",0
"1035",33,"no3","con",0
"1036",33,"no3","eco",0
"1037",33,"pb","con",0
"1038",33,"pb","eco",0
"1039",33,"po4","con",0
"1040",33,"po4","eco",0.152650623313749
"1041",33,"sr","con",0.0137951156152906
"1042",33,"sr","eco",0.17123049292407
"1043",33,"ti","con",0
"1044",33,"ti","eco",0.00158297218324046
"1045",33,"v","con",0.000577371944379439
"1046",33,"v","eco",0.00772577227824262
"1047",33,"zn","con",0.104413259204681
"1048",33,"zn","eco",0
"1049",34,"al","con",0
"1050",34,"as","con",0.000235858983400378
"1051",34,"b","con",0.0152468861209213
"1052",34,"ba","con",0.0630717308548019
"1053",34,"cd","con",5.02382521955953e-05
"1054",34,"co","con",0.000768091024618313
"1055",34,"cr","con",0
"1056",34,"cu","con",0
"1057",34,"fe","con",0.00435680833717816
"1058",34,"mg","con",0.462547308555789
"1059",34,"mn","con",0.00282403111108592
"1060",34,"mo","con",0.000233114850013101
"1061",34,"na","con",3.40145487331697
"1062",34,"ni","con",0
"1063",34,"no3","con",0.127886656119087
"1064",34,"pb","con",0
"1065",34,"po4","con",0
"1066",34,"sr","con",0.0151051722065518
"1067",34,"ti","con",0
"1068",34,"v","con",0.00028009760755581
"1069",34,"zn","con",0.202480238287344
"1070",35,"al","con",0
"1071",35,"al","eco",0.261535091705817
"1072",35,"as","con",0.0036908880077767
"1073",35,"as","eco",0.00528519838353024
"1074",35,"b","con",0
"1075",35,"b","eco",0.0220691635936027
"1076",35,"ba","con",0.079638265947734
"1077",35,"ba","eco",0.132530623564198
"1078",35,"cd","con",0.000102388228860506
"1079",35,"cd","eco",0
"1080",35,"co","con",0.000105060418166975
"1081",35,"co","eco",0.002137042114264
"1082",35,"cr","con",0.00181330883547451
"1083",35,"cr","eco",0
"1084",35,"cu","con",0
"1085",35,"cu","eco",0
"1086",35,"fe","con",0.0351319334129271
"1087",35,"fe","eco",0.211952038041551
"1088",35,"mg","con",0.331660948565268
"1089",35,"mg","eco",7.40359270312914
"1090",35,"mn","con",0.000554958802892629
"1091",35,"mn","eco",0
"1092",35,"mo","con",0
"1093",35,"mo","eco",0.000909634625075924
"1094",35,"na","con",2.20176225225025
"1095",35,"na","eco",15.2208174553227
"1096",35,"ni","con",0
"1097",35,"ni","eco",0
"1098",35,"no3","con",0.179055370893946
"1099",35,"no3","eco",0
"1100",35,"pb","con",0
"1101",35,"pb","eco",0
"1102",35,"po4","con",0
"1103",35,"po4","eco",1.01086032021323
"1104",35,"sr","con",0.0181939082924333
"1105",35,"sr","eco",0.513626724491917
"1106",35,"ti","con",0
"1107",35,"ti","eco",0.00118533863075327
"1108",35,"v","con",0.000636831884784804
"1109",35,"v","eco",0.0261110751218819
"1110",35,"zn","con",0.18504658009746
"1111",35,"zn","eco",0
"1112",36,"al","con",0
"1113",36,"as","con",0.00023708951899535
"1114",36,"b","con",0.0118252738373045
"1115",36,"ba","con",0.0787925464720892
"1116",36,"cd","con",0
"1117",36,"co","con",0
"1118",36,"cr","con",0
"1119",36,"cu","con",0
"1120",36,"fe","con",0.0131286118997904
"1121",36,"mg","con",0.353373459706421
"1122",36,"mn","con",0
"1123",36,"mo","con",0.000337740318651473
"1124",36,"na","con",0.801122321989215
"1125",36,"ni","con",0
"1126",36,"pb","con",0
"1127",36,"sr","con",0.00207341648880218
"1128",36,"ti","con",0
"1129",36,"v","con",0.000601125537485851
"1130",36,"zn","con",0
"1131",38,"al","eco",0.0859856897490201
"1132",38,"as","eco",0.00121730867617432
"1133",38,"b","eco",0.010688964252459
"1134",38,"ba","eco",0.0213165475527804
"1135",38,"cd","eco",0
"1136",38,"co","eco",1.4758300249571e-05
"1137",38,"cr","eco",0.000482040605720953
"1138",38,"cu","eco",0
"1139",38,"fe","eco",0.0442067588960533
"1140",38,"mg","eco",1.2012148891761
"1141",38,"mn","eco",0.00047662739000045
"1142",38,"mo","eco",0.000300316642826151
"1143",38,"na","eco",2.59803665525299
"1144",38,"ni","eco",0
"1145",38,"pb","eco",0
"1146",38,"sr","eco",0.082046175933233
"1147",38,"ti","eco",0.00204095648082267
"1148",38,"v","eco",0.00722953863074836
"1149",38,"zn","eco",0
"1150",42,"al","con",0
"1151",42,"al","eco",0.68418306003891
"1152",42,"as","con",0
"1153",42,"as","eco",0.0168871077913831
"1154",42,"b","con",0
"1155",42,"b","eco",0.115196133786715
"1156",42,"ba","con",0.0913627930848392
"1157",42,"ba","eco",0.219842473123789
"1158",42,"cd","con",0
"1159",42,"cd","eco",0
"1160",42,"co","con",0
"1161",42,"co","eco",0.00379820607013501
"1162",42,"cr","con",0
"1163",42,"cr","eco",0
"1164",42,"cu","con",0.00448907670993637
"1165",42,"cu","eco",0
"1166",42,"fe","con",0
"1167",42,"fe","eco",0.670718545517193
"1168",42,"mg","con",0.610961730794047
"1169",42,"mg","eco",11.2143679924617
"1170",42,"mn","con",0
"1171",42,"mn","eco",0
"1172",42,"mo","con",0
"1173",42,"mo","eco",0
"1174",42,"na","con",3.13025170815293
"1175",42,"na","eco",25.2532606973153
"1176",42,"ni","con",0.0154609741853932
"1177",42,"ni","eco",0
"1178",42,"no3","con",0
"1179",42,"no3","eco",0
"1180",42,"pb","con",0
"1181",42,"pb","eco",0
"1182",42,"po4","con",0.0959684694364322
"1183",42,"po4","eco",3.60629579297289
"1184",42,"sr","con",0.0469776179157403
"1185",42,"sr","eco",0.861826812880113
"1186",42,"ti","con",0
"1187",42,"ti","eco",0.0457130231389392
"1188",42,"v","con",0
"1189",42,"v","eco",0.0503995473210401
"1190",42,"zn","con",0.773903201172094
"1191",42,"zn","eco",0
"1192",43,"al","con",0
"1193",43,"al","eco",0.286550511527421
"1194",43,"as","con",0.00091315567082583
"1195",43,"as","eco",0.00493973738195437
"1196",43,"b","con",0
"1197",43,"b","eco",0.0529561963800604
"1198",43,"ba","con",0.12242430985142
"1199",43,"ba","eco",0.130436137071076
"1200",43,"cd","con",0
"1201",43,"cd","eco",0
"1202",43,"co","con",0
"1203",43,"co","eco",0.00124258085124815
"1204",43,"cr","con",0
"1205",43,"cr","eco",0
"1206",43,"cu","con",0
"1207",43,"cu","eco",0
"1208",43,"fe","con",0
"1209",43,"fe","eco",0.302344120928679
"1210",43,"mg","con",0.246181358092723
"1211",43,"mg","eco",6.34026046111491
"1212",43,"mn","con",0
"1213",43,"mn","eco",0
"1214",43,"mo","con",0.000642082146074256
"1215",43,"mo","eco",0
"1216",43,"na","con",0
"1217",43,"na","eco",13.3947080530327
"1218",43,"ni","con",0
"1219",43,"ni","eco",0
"1220",43,"no3","eco",0
"1221",43,"pb","con",0
"1222",43,"pb","eco",0
"1223",43,"po4","eco",0.560160394327415
"1224",43,"sr","con",0.00446236305939946
"1225",43,"sr","eco",0.460486806215132
"1226",43,"ti","con",0.00401230106154188
"1227",43,"ti","eco",0.0217256710102969
"1228",43,"v","con",0
"1229",43,"v","eco",0.0271743058407327
"1230",43,"zn","con",0
"1231",43,"zn","eco",0
"1232",44,"al","con",0
"1233",44,"as","con",0.000601199824006335
"1234",44,"b","con",0.00309968359695694
"1235",44,"ba","con",0.0498441914442544
"1236",44,"cd","con",9.5543582551956e-05
"1237",44,"co","con",0.0010497214707387
"1238",44,"cr","con",0
"1239",44,"cu","con",0
"1240",44,"fe","con",0.0179405287390487
"1241",44,"mg","con",0.453898345714345
"1242",44,"mn","con",0.00763501505956813
"1243",44,"mo","con",0.000359396125994941
"1244",44,"na","con",1.64589672837553
"1245",44,"ni","con",0
"1246",44,"no3","con",0.939453757022086
"1247",44,"pb","con",0
"1248",44,"po4","con",0.120141048125456
"1249",44,"sr","con",0.0149491089142561
"1250",44,"ti","con",0
"1251",44,"v","con",0.000787823576706794
"1252",44,"zn","con",0.202451874299865
"1253",45,"al","con",0
"1254",45,"al","eco",0.00704084392346085
"1255",45,"as","con",0
"1256",45,"as","eco",8.51530881877655e-05
"1257",45,"b","con",0.000667117942605189
"1258",45,"b","eco",0.000631502843845724
"1259",45,"ba","con",0.0600225830302668
"1260",45,"ba","eco",0.00178229056912646
"1261",45,"cd","con",8.59633545238454e-05
"1262",45,"cd","eco",0
"1263",45,"co","con",0.000167205638291538
"1264",45,"co","eco",2.16342411553659e-05
"1265",45,"cr","con",0
"1266",45,"cr","eco",0
"1267",45,"cu","con",0
"1268",45,"cu","eco",0
"1269",45,"fe","con",0
"1270",45,"fe","eco",0.00493638882143132
"1271",45,"mg","con",0.317584329698759
"1272",45,"mg","eco",0.104038976756012
"1273",45,"mn","con",0
"1274",45,"mn","eco",0
"1275",45,"mo","con",0.000117021478442014
"1276",45,"mo","eco",1.20373888470554e-06
"1277",45,"na","con",0.212676067022992
"1278",45,"na","eco",0.19154617917411
"1279",45,"ni","con",0
"1280",45,"ni","eco",0
"1281",45,"no3","con",1.83796544343944
"1282",45,"no3","eco",0
"1283",45,"pb","con",0
"1284",45,"pb","eco",0
"1285",45,"po4","con",0
"1286",45,"po4","eco",0.00706167228581959
"1287",45,"sr","con",0.0152449430036118
"1288",45,"sr","eco",0.00749869554152854
"1289",45,"ti","con",0.00142675666569397
"1290",45,"ti","eco",0.000604382560492277
"1291",45,"v","con",0.000558927529570922
"1292",45,"v","eco",0.000471563606526915
"1293",45,"zn","con",0.484589593537103
"1294",45,"zn","eco",0.00352760494201555
"1295",46,"al","con",0
"1296",46,"as","con",0.00369351934151473
"1297",46,"b","con",0.0289265161107576
"1298",46,"ba","con",0.727482145971172
"1299",46,"cd","con",0.000692142270518385
"1300",46,"co","con",0.00863656372727811
"1301",46,"cr","con",0
"1302",46,"cu","con",0
"1303",46,"fe","con",0.310842122145644
"1304",46,"mg","con",3.88889100087599
"1305",46,"mn","con",0.564962836085596
"1306",46,"mo","con",0.00446408910567335
"1307",46,"na","con",7.3272649509838
"1308",46,"ni","con",0
"1309",46,"no3","con",0
"1310",46,"pb","con",0
"1311",46,"po4","con",0
"1312",46,"sr","con",0.169159509873449
"1313",46,"ti","con",0
"1314",46,"v","con",0.00531164484471527
"1315",46,"zn","con",2.36882779847106
"1316",47,"al","con",0
"1317",47,"as","con",0
"1318",47,"b","con",0
"1319",47,"ba","con",0.0763939798313268
"1320",47,"cd","con",0
"1321",47,"co","con",0.000632241138355147
"1322",47,"cr","con",0
"1323",47,"cu","con",0
"1324",47,"fe","con",0
"1325",47,"mg","con",0.236783568752106
"1326",47,"mn","con",0.0466041329062249
"1327",47,"mo","con",0.000525464041532577
"1328",47,"na","con",0.702822518264961
"1329",47,"ni","con",0
"1330",47,"no3","con",0.007524182977203
"1331",47,"pb","con",0
"1332",47,"po4","con",0
"1333",47,"sr","con",0.0141696706964306
"1334",47,"ti","con",0
"1335",47,"v","con",0.000583918703077659
"1336",47,"zn","con",0.208990620234183
"1337",48,"al","con",0
"1338",48,"al","eco",0.246170216042462
"1339",48,"as","con",0.0020037082708494
"1340",48,"as","eco",0.00290667063423752
"1341",48,"b","con",0
"1342",48,"b","eco",0.0164989329895326
"1343",48,"ba","con",0.18685296351446
"1344",48,"ba","eco",0.0665672429434405
"1345",48,"cd","con",0
"1346",48,"cd","eco",0
"1347",48,"co","con",0
"1348",48,"co","eco",0.00080735250123939
"1349",48,"cr","con",0
"1350",48,"cr","eco",0
"1351",48,"cu","con",0
"1352",48,"cu","eco",0
"1353",48,"fe","con",0
"1354",48,"fe","eco",0.188705278659967
"1355",48,"mg","con",0.431991388568328
"1356",48,"mg","eco",2.16285510613615
"1357",48,"mn","con",0
"1358",48,"mn","eco",0.0180861872189311
"1359",48,"mo","con",0
"1360",48,"mo","eco",0.00131185666492643
"1361",48,"na","con",0
"1362",48,"na","eco",9.75461569329456
"1363",48,"ni","con",0
"1364",48,"ni","eco",0
"1365",48,"no3","con",0
"1366",48,"no3","eco",2.53494685650287
"1367",48,"pb","con",0
"1368",48,"pb","eco",0
"1369",48,"po4","con",0
"1370",48,"po4","eco",0.527750311481132
"1371",48,"sr","con",0.0279663048639076
"1372",48,"sr","eco",0.122884739582006
"1373",48,"ti","con",0
"1374",48,"ti","eco",0.0119059598614408
"1375",48,"v","con",0.00349863190948574
"1376",48,"v","eco",0.0110707794275398
"1377",48,"zn","con",0
"1378",48,"zn","eco",0
"1379",50,"al","con",0
"1380",50,"al","eco",0
"1381",50,"as","con",0.000316881620716373
"1382",50,"as","eco",0.00392122134786297
"1383",50,"b","con",0
"1384",50,"b","eco",0.0195410445953425
"1385",50,"ba","con",0.0720753088540154
"1386",50,"ba","eco",0.0492270998718101
"1387",50,"cd","con",0
"1388",50,"cd","eco",0
"1389",50,"co","con",0
"1390",50,"co","eco",0
"1391",50,"cr","con",0
"1392",50,"cr","eco",0
"1393",50,"cu","con",0
"1394",50,"cu","eco",0
"1395",50,"fe","con",0
"1396",50,"fe","eco",0.179559977991129
"1397",50,"mg","con",0.105634529939257
"1398",50,"mg","eco",1.84503679660638
"1399",50,"mn","con",0
"1400",50,"mn","eco",0
"1401",50,"mo","con",0
"1402",50,"mo","eco",0.000750089785554764
"1403",50,"na","con",0
"1404",50,"na","eco",10.3340470444348
"1405",50,"ni","con",0
"1406",50,"ni","eco",0
"1407",50,"no3","con",0
"1408",50,"no3","eco",0.217717606365782
"1409",50,"pb","con",0
"1410",50,"pb","eco",0
"1411",50,"po4","con",0
"1412",50,"po4","eco",0.0560791157559891
"1413",50,"sr","con",0
"1414",50,"sr","eco",0.128643388647505
"1415",50,"ti","con",0
"1416",50,"ti","eco",0.0172332870898599
"1417",50,"v","con",0
"1418",50,"v","eco",0.0116260973438266
"1419",50,"zn","con",0
"1420",50,"zn","eco",0
